venue,venuename,id,venuesMajorDisciplinary,venuesOtherDisciplinary,concepts
https://openalex.org/V121204338,Hispanic Journal of Behavioral Sciences,69259,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C205649164', 'https://openalex.org/C95457728', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C19165224', 'https://openalex.org/C137403100', 'https://openalex.org/C71924100', 'https://openalex.org/C205649164', 'https://openalex.org/C95457728', 'https://openalex.org/C166957645', 'https://openalex.org/C77805123', 'https://openalex.org/C70036468', 'https://openalex.org/C138496976', 'https://openalex.org/C70410870', 'https://openalex.org/C149923435', 'https://openalex.org/C86803240', 'https://openalex.org/C90048612', 'https://openalex.org/C118552586']"
https://openalex.org/V148639273,International Journal of Clinical and Experimental Hypnosis,69440,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C142724271', 'https://openalex.org/C204787440', 'https://openalex.org/C514803892', 'https://openalex.org/C118552586', 'https://openalex.org/C86803240', 'https://openalex.org/C180747234', 'https://openalex.org/C77805123', 'https://openalex.org/C542102704', 'https://openalex.org/C138496976', 'https://openalex.org/C74385725', 'https://openalex.org/C42219234', 'https://openalex.org/C98274493', 'https://openalex.org/C2780930544', 'https://openalex.org/C70410870', 'https://openalex.org/C169760540', 'https://openalex.org/C138885662']"
https://openalex.org/V150356354,Psychoanalytic Inquiry,69447,['https://openalex.org/C15744967'],['https://openalex.org/C138885662'],"['https://openalex.org/C15744967', 'https://openalex.org/C11171543', 'https://openalex.org/C542102704', 'https://openalex.org/C43450049', 'https://openalex.org/C138885662', 'https://openalex.org/C111472728', 'https://openalex.org/C115786838', 'https://openalex.org/C77805123']"
https://openalex.org/V166373307,Journal of Medicine and Philosophy,69599,['https://openalex.org/C15744967'],"['https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C111472728', 'https://openalex.org/C54355233', 'https://openalex.org/C188084074', 'https://openalex.org/C118552586', 'https://openalex.org/C162324750', 'https://openalex.org/C126086293', 'https://openalex.org/C142724271']"
https://openalex.org/V181082468,Canadian Journal of Experimental Psychology,69640,['https://openalex.org/C15744967'],"['https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C180747234', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C169900460', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148', 'https://openalex.org/C41895202', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C187736073', 'https://openalex.org/C201995342', 'https://openalex.org/C2780451532', 'https://openalex.org/C154945302', 'https://openalex.org/C111472728', 'https://openalex.org/C33923547', 'https://openalex.org/C26760741', 'https://openalex.org/C542102704', 'https://openalex.org/C138496976', 'https://openalex.org/C2779918689']"
https://openalex.org/V195553305,Human Communication Research,69687,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C71924100']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C36289849', 'https://openalex.org/C46312422', 'https://openalex.org/C199539241', 'https://openalex.org/C41008148', 'https://openalex.org/C41895202', 'https://openalex.org/C71924100', 'https://openalex.org/C164850336', 'https://openalex.org/C169760540', 'https://openalex.org/C138496976', 'https://openalex.org/C111472728']"
https://openalex.org/V203741053,Suvremena Psihologija,69878,['https://openalex.org/C15744967'],"['https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112']","['https://openalex.org/C15744967', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C15708023', 'https://openalex.org/C77805123', 'https://openalex.org/C138496976']"
https://openalex.org/V207414187,Journal of Humanistic Psychology,69889,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100']","['https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C11171543', 'https://openalex.org/C111472728', 'https://openalex.org/C542102704', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C77805123', 'https://openalex.org/C71924100', 'https://openalex.org/C27206212']"
https://openalex.org/V1003890252,Japanese Journal of Educational Psychology,69922,['https://openalex.org/C15744967'],"['https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C138496976', 'https://openalex.org/C77805123', 'https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C180747234', 'https://openalex.org/C138885662', 'https://openalex.org/C11171543', 'https://openalex.org/C41008148']"
https://openalex.org/V1013089787,Hacettepe Universitesi Egitim Fakultesi Dergisi-hacettepe University Journal of Education,69926,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C15708023', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547']"
https://openalex.org/V1021851039,Psicologica,69929,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C77805123', 'https://openalex.org/C41008148', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540']"
https://openalex.org/V3835251,Human Performance,70158,['https://openalex.org/C15744967'],"['https://openalex.org/C162324750', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C127413603', 'https://openalex.org/C71924100', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C162324750', 'https://openalex.org/C187736073', 'https://openalex.org/C75630572', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C199539241', 'https://openalex.org/C127413603', 'https://openalex.org/C71924100', 'https://openalex.org/C121332964', 'https://openalex.org/C105795698', 'https://openalex.org/C180747234', 'https://openalex.org/C138885662', 'https://openalex.org/C2718322', 'https://openalex.org/C62520636', 'https://openalex.org/C138496976', 'https://openalex.org/C174954385', 'https://openalex.org/C169760540']"
https://openalex.org/V6115874,Development and Psychopathology,70164,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C33923547', 'https://openalex.org/C138885662', 'https://openalex.org/C185592680']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C138496976', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C77805123', 'https://openalex.org/C542102704', 'https://openalex.org/C33923547', 'https://openalex.org/C169900460', 'https://openalex.org/C138885662', 'https://openalex.org/C185592680', 'https://openalex.org/C126322002', 'https://openalex.org/C55493867']"
https://openalex.org/V10914567,International Journal of Work Organisation and Emotion,70188,['https://openalex.org/C15744967'],"['https://openalex.org/C162324750', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C127413603', 'https://openalex.org/C71924100', 'https://openalex.org/C41008148', 'https://openalex.org/C86803240', 'https://openalex.org/C205649164', 'https://openalex.org/C144133560']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C162324750', 'https://openalex.org/C187736073', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C127413603', 'https://openalex.org/C199539241', 'https://openalex.org/C71924100', 'https://openalex.org/C41008148', 'https://openalex.org/C111472728', 'https://openalex.org/C62520636', 'https://openalex.org/C86803240', 'https://openalex.org/C97355855', 'https://openalex.org/C136103064', 'https://openalex.org/C18762648', 'https://openalex.org/C78519656', 'https://openalex.org/C39549134', 'https://openalex.org/C11171543', 'https://openalex.org/C70410870', 'https://openalex.org/C180747234', 'https://openalex.org/C117409633', 'https://openalex.org/C205649164', 'https://openalex.org/C144133560', 'https://openalex.org/C169760540']"
https://openalex.org/V15510884,Journal of Applied Sport Psychology,70206,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C75630572', 'https://openalex.org/C77805123', 'https://openalex.org/C70410870', 'https://openalex.org/C1862650', 'https://openalex.org/C2781054738', 'https://openalex.org/C133753094', 'https://openalex.org/C162324750', 'https://openalex.org/C542102704', 'https://openalex.org/C86803240', 'https://openalex.org/C187736073', 'https://openalex.org/C17744445', 'https://openalex.org/C138885662', 'https://openalex.org/C199539241', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540', 'https://openalex.org/C138496976']"
https://openalex.org/V23753256,Journal of Cross-Cultural Psychology,70230,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C138885662', 'https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C205649164', 'https://openalex.org/C162324750', 'https://openalex.org/C95457728', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C77805123', 'https://openalex.org/C138885662', 'https://openalex.org/C19165224', 'https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C138496976', 'https://openalex.org/C205649164', 'https://openalex.org/C162324750', 'https://openalex.org/C95457728', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547']"
https://openalex.org/V43764696,Educational Research Review,70384,['https://openalex.org/C15744967'],"['https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148', 'https://openalex.org/C127313418']","['https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C145420912', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C19417346', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C50522688', 'https://openalex.org/C509550671', 'https://openalex.org/C41008148', 'https://openalex.org/C138496976', 'https://openalex.org/C18903297', 'https://openalex.org/C127313418', 'https://openalex.org/C105795698', 'https://openalex.org/C88610354', 'https://openalex.org/C151730666', 'https://openalex.org/C59822182', 'https://openalex.org/C2777267654', 'https://openalex.org/C77805123', 'https://openalex.org/C36289849', 'https://openalex.org/C41895202']"
https://openalex.org/V93028289,"Community, Work & Family",70736,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C121332964', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C185592680', 'https://openalex.org/C71924100', 'https://openalex.org/C144133560', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C121332964', 'https://openalex.org/C17744445', 'https://openalex.org/C62520636', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C97355855', 'https://openalex.org/C78519656', 'https://openalex.org/C18762648', 'https://openalex.org/C199539241', 'https://openalex.org/C185592680', 'https://openalex.org/C147789679', 'https://openalex.org/C176500657', 'https://openalex.org/C71924100', 'https://openalex.org/C144133560', 'https://openalex.org/C138885662']"
https://openalex.org/V136057031,Bulletin of The Menninger Clinic,71079,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C542102704', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C11171543', 'https://openalex.org/C86803240']"
https://openalex.org/V139999046,Issues in Law & Medicine,71091,['https://openalex.org/C15744967'],"['https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C54355233', 'https://openalex.org/C118552586']"
https://openalex.org/V142516339,British Journal of Special Education,71099,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C127313418', 'https://openalex.org/C185592680']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C19417346', 'https://openalex.org/C17744445', 'https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C199539241', 'https://openalex.org/C145420912', 'https://openalex.org/C509550671', 'https://openalex.org/C28858896', 'https://openalex.org/C125565743', 'https://openalex.org/C118552586', 'https://openalex.org/C138496976', 'https://openalex.org/C121332964', 'https://openalex.org/C15500210', 'https://openalex.org/C2988635931', 'https://openalex.org/C162324750', 'https://openalex.org/C127313418', 'https://openalex.org/C185592680', 'https://openalex.org/C97355855', 'https://openalex.org/C154482161']"
https://openalex.org/V145429826,Journal of Consumer Research,71111,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C142362112', 'https://openalex.org/C71924100']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C138885662', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C112698675', 'https://openalex.org/C144024400', 'https://openalex.org/C162853370', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C111472728', 'https://openalex.org/C169760540', 'https://openalex.org/C142362112', 'https://openalex.org/C36289849', 'https://openalex.org/C175444787', 'https://openalex.org/C180747234', 'https://openalex.org/C71924100', 'https://openalex.org/C107038049']"
https://openalex.org/V147235218,Criminal Justice Studies,71116,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C205649164', 'https://openalex.org/C95457728', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C73484699', 'https://openalex.org/C199539241', 'https://openalex.org/C71924100', 'https://openalex.org/C77805123', 'https://openalex.org/C102587632', 'https://openalex.org/C162324750', 'https://openalex.org/C205649164', 'https://openalex.org/C95457728', 'https://openalex.org/C86803240', 'https://openalex.org/C166957645', 'https://openalex.org/C118552586']"
https://openalex.org/V165368631,Neuropsychologia,71256,['https://openalex.org/C15744967'],"['https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C169760540', 'https://openalex.org/C180747234', 'https://openalex.org/C118552586', 'https://openalex.org/C169900460', 'https://openalex.org/C138885662', 'https://openalex.org/C548259974', 'https://openalex.org/C41008148', 'https://openalex.org/C111472728', 'https://openalex.org/C138496976', 'https://openalex.org/C41895202', 'https://openalex.org/C26760741', 'https://openalex.org/C542102704', 'https://openalex.org/C154945302', 'https://openalex.org/C2779918689', 'https://openalex.org/C126322002', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750']"
https://openalex.org/V165804585,"Journal of Religion, Spirituality & Aging",71259,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C142362112']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C142724271', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C27206212', 'https://openalex.org/C204787440', 'https://openalex.org/C514793146', 'https://openalex.org/C542102704', 'https://openalex.org/C74909509', 'https://openalex.org/C77805123', 'https://openalex.org/C142362112', 'https://openalex.org/C111472728']"
https://openalex.org/V166497205,Sexual Addiction & Compulsivity,71260,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C70410870', 'https://openalex.org/C118552586', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C2993290233', 'https://openalex.org/C48856860', 'https://openalex.org/C77805123', 'https://openalex.org/C138496976', 'https://openalex.org/C542102704', 'https://openalex.org/C199539241', 'https://openalex.org/C17744445', 'https://openalex.org/C2911154913', 'https://openalex.org/C144024400', 'https://openalex.org/C11171543']"
https://openalex.org/V179068624,Journal of Offender Rehabilitation,71304,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C205649164', 'https://openalex.org/C95457728', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C73484699', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C205649164', 'https://openalex.org/C542102704', 'https://openalex.org/C95457728', 'https://openalex.org/C166957645', 'https://openalex.org/C2776090404', 'https://openalex.org/C2780656516', 'https://openalex.org/C86803240', 'https://openalex.org/C138496976', 'https://openalex.org/C77805123']"
https://openalex.org/V179575189,Judgment and Decision Making,71307,['https://openalex.org/C15744967'],"['https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C41008148', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C17744445']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C41008148', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C105795698', 'https://openalex.org/C71924100', 'https://openalex.org/C175444787', 'https://openalex.org/C169760540', 'https://openalex.org/C111472728', 'https://openalex.org/C180747234', 'https://openalex.org/C118552586', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C169900460']"
https://openalex.org/V187163922,Israel Journal of Psychiatry and Related Sciences,71336,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C542102704', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C134362201', 'https://openalex.org/C199539241', 'https://openalex.org/C169760540', 'https://openalex.org/C142724271']"
https://openalex.org/V1042912287,Egitim Ve Bilim-education and Science,71648,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C145420912', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C138885662', 'https://openalex.org/C19417346', 'https://openalex.org/C142362112', 'https://openalex.org/C199539241', 'https://openalex.org/C86803240', 'https://openalex.org/C15708023', 'https://openalex.org/C41008148']"
https://openalex.org/V7919625,Harvard Review of Psychiatry,76148,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C185592680', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C86803240', 'https://openalex.org/C70410870', 'https://openalex.org/C542102704', 'https://openalex.org/C169760540', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C185592680', 'https://openalex.org/C126322002', 'https://openalex.org/C162324750', 'https://openalex.org/C134018914', 'https://openalex.org/C55493867', 'https://openalex.org/C134362201', 'https://openalex.org/C142724271', 'https://openalex.org/C2779097214', 'https://openalex.org/C159110408']"
https://openalex.org/V9267903,Learning and Individual Differences,76151,['https://openalex.org/C15744967'],"['https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148', 'https://openalex.org/C138885662', 'https://openalex.org/C162324750', 'https://openalex.org/C127313418']","['https://openalex.org/C15744967', 'https://openalex.org/C138496976', 'https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C33923547', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540', 'https://openalex.org/C169900460', 'https://openalex.org/C145420912', 'https://openalex.org/C77805123', 'https://openalex.org/C144024400', 'https://openalex.org/C180747234', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C19417346', 'https://openalex.org/C41008148', 'https://openalex.org/C138885662', 'https://openalex.org/C162324750', 'https://openalex.org/C105795698', 'https://openalex.org/C41895202', 'https://openalex.org/C187736073', 'https://openalex.org/C127313418', 'https://openalex.org/C2781206393', 'https://openalex.org/C151730666', 'https://openalex.org/C18903297', 'https://openalex.org/C59822182', 'https://openalex.org/C2777267654']"
https://openalex.org/V9992440,Traumatology,76153,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C86803240', 'https://openalex.org/C121332964']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C542102704', 'https://openalex.org/C3017944768', 'https://openalex.org/C2987580062', 'https://openalex.org/C3019756591', 'https://openalex.org/C526869908', 'https://openalex.org/C142724271', 'https://openalex.org/C190385971', 'https://openalex.org/C187155963', 'https://openalex.org/C166735990', 'https://openalex.org/C77805123', 'https://openalex.org/C134362201', 'https://openalex.org/C144024400', 'https://openalex.org/C86803240', 'https://openalex.org/C121332964']"
https://openalex.org/V10595604,Journal of College Student Development,76155,['https://openalex.org/C15744967'],"['https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C144024400', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C50522688', 'https://openalex.org/C120912362', 'https://openalex.org/C509550671', 'https://openalex.org/C19417346', 'https://openalex.org/C77805123', 'https://openalex.org/C33923547', 'https://openalex.org/C138496976', 'https://openalex.org/C145420912', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662']"
https://openalex.org/V13823553,European Journal of Personality,76169,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C41008148', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C11171543', 'https://openalex.org/C187288502', 'https://openalex.org/C138496976', 'https://openalex.org/C2865642', 'https://openalex.org/C71924100', 'https://openalex.org/C41008148', 'https://openalex.org/C86803240', 'https://openalex.org/C70410870', 'https://openalex.org/C127816348', 'https://openalex.org/C138885662', 'https://openalex.org/C199360897', 'https://openalex.org/C180747234', 'https://openalex.org/C118552586', 'https://openalex.org/C170760736', 'https://openalex.org/C33923547', 'https://openalex.org/C106934330']"
https://openalex.org/V21836410,Estudios De Psicologia,76196,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C15708023', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C118552586']"
https://openalex.org/V23629409,Journals of Gerontology Series B-psychological Sciences and Social Sciences,76202,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C74909509', 'https://openalex.org/C118552586', 'https://openalex.org/C144024400', 'https://openalex.org/C169760540', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C77805123', 'https://openalex.org/C162324750', 'https://openalex.org/C142724271', 'https://openalex.org/C138496976', 'https://openalex.org/C126322002', 'https://openalex.org/C542102704', 'https://openalex.org/C149923435', 'https://openalex.org/C138885662', 'https://openalex.org/C70410870', 'https://openalex.org/C33923547', 'https://openalex.org/C169900460']"
