venue,venuename,id,venuesMajorDisciplinary,venuesOtherDisciplinary,concepts
https://openalex.org/V99781599,Journal of Automated Reasoning,47484,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C199360897', 'https://openalex.org/C11413529', 'https://openalex.org/C80444323', 'https://openalex.org/C125565743', 'https://openalex.org/C2524010', 'https://openalex.org/C206880738', 'https://openalex.org/C154945302', 'https://openalex.org/C108710211', 'https://openalex.org/C138885662', 'https://openalex.org/C118615104']"
https://openalex.org/V111326731,IEEE Transactions on Geoscience and Remote Sensing,47524,['https://openalex.org/C41008148'],"['https://openalex.org/C127313418', 'https://openalex.org/C205649164', 'https://openalex.org/C121332964', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C39432304', 'https://openalex.org/C15744967', 'https://openalex.org/C86803240']","['https://openalex.org/C41008148', 'https://openalex.org/C127313418', 'https://openalex.org/C205649164', 'https://openalex.org/C121332964', 'https://openalex.org/C62649853', 'https://openalex.org/C127413603', 'https://openalex.org/C154945302', 'https://openalex.org/C120665830', 'https://openalex.org/C33923547', 'https://openalex.org/C31972630', 'https://openalex.org/C62520636', 'https://openalex.org/C146978453', 'https://openalex.org/C76155785', 'https://openalex.org/C1276947', 'https://openalex.org/C39432304', 'https://openalex.org/C87360688', 'https://openalex.org/C125565743', 'https://openalex.org/C554190296', 'https://openalex.org/C178980831', 'https://openalex.org/C15744967', 'https://openalex.org/C105795698', 'https://openalex.org/C19269812', 'https://openalex.org/C11413529', 'https://openalex.org/C153180895', 'https://openalex.org/C180747234', 'https://openalex.org/C153294291', 'https://openalex.org/C115961682', 'https://openalex.org/C86803240', 'https://openalex.org/C119857082']"
https://openalex.org/V117153874,ACM Transactions on Computational Logic,47607,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C138885662', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C80444323', 'https://openalex.org/C199360897', 'https://openalex.org/C118615104', 'https://openalex.org/C11413529', 'https://openalex.org/C125565743', 'https://openalex.org/C154945302', 'https://openalex.org/C138885662', 'https://openalex.org/C2524010', 'https://openalex.org/C114614502', 'https://openalex.org/C41895202', 'https://openalex.org/C108710211', 'https://openalex.org/C121332964', 'https://openalex.org/C126794175', 'https://openalex.org/C153269930']"
https://openalex.org/V118582311,Developments in Integrated Environmental Assessment,47614,['https://openalex.org/C41008148'],"['https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C39432304', 'https://openalex.org/C33923547', 'https://openalex.org/C205649164']","['https://openalex.org/C41008148', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C39432304', 'https://openalex.org/C33923547', 'https://openalex.org/C205649164', 'https://openalex.org/C539667460']"
https://openalex.org/V120683614,Security and Communication Networks,47622,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C17744445']","['https://openalex.org/C41008148', 'https://openalex.org/C38652104', 'https://openalex.org/C111919701', 'https://openalex.org/C31258907', 'https://openalex.org/C33923547', 'https://openalex.org/C199360897', 'https://openalex.org/C105795698', 'https://openalex.org/C127413603', 'https://openalex.org/C199539241', 'https://openalex.org/C17744445', 'https://openalex.org/C154945302', 'https://openalex.org/C11413529', 'https://openalex.org/C148730421', 'https://openalex.org/C125565743', 'https://openalex.org/C126794175', 'https://openalex.org/C200632571', 'https://openalex.org/C76155785', 'https://openalex.org/C178489894']"
https://openalex.org/V133922704,Journal of High Speed Networks,47807,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C31258907', 'https://openalex.org/C127413603', 'https://openalex.org/C111919701', 'https://openalex.org/C76155785', 'https://openalex.org/C38652104', 'https://openalex.org/C33923547', 'https://openalex.org/C120314980', 'https://openalex.org/C158379750', 'https://openalex.org/C121332964', 'https://openalex.org/C555944384', 'https://openalex.org/C62520636', 'https://openalex.org/C24326235', 'https://openalex.org/C119599485']"
https://openalex.org/V134649062,Artificial Intelligence in Engineering,47808,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C199360897', 'https://openalex.org/C111919701', 'https://openalex.org/C98045186', 'https://openalex.org/C119857082', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C78519656']"
https://openalex.org/V137030581,IEEE Transactions on Multimedia,47818,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C33923547', 'https://openalex.org/C31972630', 'https://openalex.org/C15744967', 'https://openalex.org/C178980831', 'https://openalex.org/C180747234', 'https://openalex.org/C127413603', 'https://openalex.org/C153180895', 'https://openalex.org/C125565743', 'https://openalex.org/C119857082', 'https://openalex.org/C115961682', 'https://openalex.org/C121332964', 'https://openalex.org/C111919701', 'https://openalex.org/C138885662', 'https://openalex.org/C76155785', 'https://openalex.org/C11413529', 'https://openalex.org/C105795698', 'https://openalex.org/C41895202', 'https://openalex.org/C199360897', 'https://openalex.org/C31258907', 'https://openalex.org/C162324750']"
https://openalex.org/V138962950,Technical Communication,47824,['https://openalex.org/C41008148'],"['https://openalex.org/C17744445', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547']","['https://openalex.org/C41008148', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C120912362', 'https://openalex.org/C50522688', 'https://openalex.org/C98545295', 'https://openalex.org/C15744967', 'https://openalex.org/C119599485', 'https://openalex.org/C64364511', 'https://openalex.org/C144024400', 'https://openalex.org/C55587333', 'https://openalex.org/C111919701', 'https://openalex.org/C33923547']"
https://openalex.org/V144149305,Transactions of The Society for Computer Simulation International,47839,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C199360897', 'https://openalex.org/C111919701', 'https://openalex.org/C105795698', 'https://openalex.org/C154945302', 'https://openalex.org/C44154836', 'https://openalex.org/C62520636']"
https://openalex.org/V148139461,Language Resources and Evaluation,47856,['https://openalex.org/C41008148'],"['https://openalex.org/C138885662', 'https://openalex.org/C86803240', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C204321447', 'https://openalex.org/C138885662', 'https://openalex.org/C41895202', 'https://openalex.org/C86803240', 'https://openalex.org/C23123220', 'https://openalex.org/C33923547', 'https://openalex.org/C54355233', 'https://openalex.org/C127413603', 'https://openalex.org/C199360897', 'https://openalex.org/C162324750', 'https://openalex.org/C60644358', 'https://openalex.org/C2776321320', 'https://openalex.org/C201995342']"
https://openalex.org/V153469747,Design Journal,47939,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C144024400', 'https://openalex.org/C142362112', 'https://openalex.org/C144133560', 'https://openalex.org/C17744445', 'https://openalex.org/C15744967', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C144024400', 'https://openalex.org/C142362112', 'https://openalex.org/C78519656', 'https://openalex.org/C144133560', 'https://openalex.org/C107457646', 'https://openalex.org/C17744445', 'https://openalex.org/C15744967', 'https://openalex.org/C153349607', 'https://openalex.org/C162324750', 'https://openalex.org/C142778471', 'https://openalex.org/C199539241', 'https://openalex.org/C111919701', 'https://openalex.org/C138885662', 'https://openalex.org/C199360897', 'https://openalex.org/C33923547', 'https://openalex.org/C98045186', 'https://openalex.org/C162853370']"
https://openalex.org/V155959304,Infor,47948,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C144133560']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C126255220', 'https://openalex.org/C42475967', 'https://openalex.org/C144133560', 'https://openalex.org/C111919701', 'https://openalex.org/C199360897', 'https://openalex.org/C105795698', 'https://openalex.org/C154945302', 'https://openalex.org/C11413529']"
https://openalex.org/V165559636,International Journal of Human-computer Interaction,47973,['https://openalex.org/C41008148'],"['https://openalex.org/C15744967', 'https://openalex.org/C127413603', 'https://openalex.org/C86803240', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C71924100']","['https://openalex.org/C41008148', 'https://openalex.org/C15744967', 'https://openalex.org/C107457646', 'https://openalex.org/C111919701', 'https://openalex.org/C127413603', 'https://openalex.org/C154945302', 'https://openalex.org/C86803240', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C136764020', 'https://openalex.org/C199360897', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C71924100']"
https://openalex.org/V187377680,Educational Technology & Society,48099,['https://openalex.org/C41008148'],"['https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C71924100']","['https://openalex.org/C41008148', 'https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C145420912', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C19417346', 'https://openalex.org/C16443162', 'https://openalex.org/C111919701', 'https://openalex.org/C49774154', 'https://openalex.org/C136764020', 'https://openalex.org/C162324750', 'https://openalex.org/C56739046', 'https://openalex.org/C88610354', 'https://openalex.org/C127413603', 'https://openalex.org/C154945302', 'https://openalex.org/C71924100', 'https://openalex.org/C50522688']"
https://openalex.org/V972651161,Control Solutions,48280,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C121332964', 'https://openalex.org/C144133560']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C111919701', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C121332964', 'https://openalex.org/C144133560', 'https://openalex.org/C65244806', 'https://openalex.org/C119599485']"
https://openalex.org/V9536792,Drug Discovery Today: Biosilico,53270,['https://openalex.org/C41008148'],"['https://openalex.org/C86803240', 'https://openalex.org/C185592680', 'https://openalex.org/C71924100', 'https://openalex.org/C127413603', 'https://openalex.org/C15744967']","['https://openalex.org/C41008148', 'https://openalex.org/C86803240', 'https://openalex.org/C185592680', 'https://openalex.org/C55493867', 'https://openalex.org/C54355233', 'https://openalex.org/C154945302', 'https://openalex.org/C71924100', 'https://openalex.org/C70721500', 'https://openalex.org/C127413603', 'https://openalex.org/C2522767166', 'https://openalex.org/C60644358', 'https://openalex.org/C15744967']"
https://openalex.org/V9954729,Journal of Management Information Systems,53271,['https://openalex.org/C41008148'],"['https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C15744967']","['https://openalex.org/C41008148', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C127413603', 'https://openalex.org/C56739046', 'https://openalex.org/C111919701', 'https://openalex.org/C187736073', 'https://openalex.org/C33923547', 'https://openalex.org/C162853370', 'https://openalex.org/C15744967', 'https://openalex.org/C119599485', 'https://openalex.org/C180198813']"
https://openalex.org/V10891802,International Journal of Technology Intelligence and Planning,53275,['https://openalex.org/C41008148'],"['https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445']","['https://openalex.org/C41008148', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C56739046', 'https://openalex.org/C162853370', 'https://openalex.org/C187736073', 'https://openalex.org/C127413603', 'https://openalex.org/C111919701', 'https://openalex.org/C40700', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C199360897', 'https://openalex.org/C199539241', 'https://openalex.org/C98045186', 'https://openalex.org/C195094911']"
https://openalex.org/V11622463,Journal of Biomedical Informatics,53278,['https://openalex.org/C41008148'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C15744967']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C124101348', 'https://openalex.org/C162324750', 'https://openalex.org/C119857082', 'https://openalex.org/C17744445', 'https://openalex.org/C33923547', 'https://openalex.org/C199539241', 'https://openalex.org/C127413603', 'https://openalex.org/C50522688', 'https://openalex.org/C23123220', 'https://openalex.org/C142724271', 'https://openalex.org/C160735492', 'https://openalex.org/C15744967']"
https://openalex.org/V41486457,International Journal of Pattern Recognition and Artificial Intelligence,53457,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C121332964', 'https://openalex.org/C127413603']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C178980831', 'https://openalex.org/C180747234', 'https://openalex.org/C153180895', 'https://openalex.org/C31972630', 'https://openalex.org/C119857082', 'https://openalex.org/C125565743', 'https://openalex.org/C138885662', 'https://openalex.org/C41895202', 'https://openalex.org/C115961682', 'https://openalex.org/C11413529', 'https://openalex.org/C121332964', 'https://openalex.org/C199360897', 'https://openalex.org/C127413603', 'https://openalex.org/C2776401178', 'https://openalex.org/C105795698', 'https://openalex.org/C2524010']"
https://openalex.org/V55906826,Interlending & Document Supply,53499,['https://openalex.org/C41008148'],"['https://openalex.org/C144133560', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C144133560', 'https://openalex.org/C17744445', 'https://openalex.org/C161191863', 'https://openalex.org/C136764020', 'https://openalex.org/C199539241', 'https://openalex.org/C2776146408', 'https://openalex.org/C39549134', 'https://openalex.org/C162324750']"
https://openalex.org/V56575750,ACM Transactions on Asian Language Information Processing,53500,['https://openalex.org/C41008148'],"['https://openalex.org/C138885662', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C15744967', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C204321447', 'https://openalex.org/C138885662', 'https://openalex.org/C41895202', 'https://openalex.org/C33923547', 'https://openalex.org/C23123220', 'https://openalex.org/C125565743', 'https://openalex.org/C2524010', 'https://openalex.org/C28490314', 'https://openalex.org/C90805587', 'https://openalex.org/C199360897', 'https://openalex.org/C127413603', 'https://openalex.org/C203005215', 'https://openalex.org/C201995342', 'https://openalex.org/C2777530160', 'https://openalex.org/C15744967', 'https://openalex.org/C187736073', 'https://openalex.org/C162324750', 'https://openalex.org/C2780451532']"
https://openalex.org/V62148650,Machine Learning,53588,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C138885662', 'https://openalex.org/C15744967']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C33923547', 'https://openalex.org/C119857082', 'https://openalex.org/C138885662', 'https://openalex.org/C15744967', 'https://openalex.org/C105795698', 'https://openalex.org/C178980831', 'https://openalex.org/C41895202']"
https://openalex.org/V62387513,Automatika,53589,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240', 'https://openalex.org/C127313418']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C154945302', 'https://openalex.org/C121332964', 'https://openalex.org/C62520636', 'https://openalex.org/C119599485', 'https://openalex.org/C162324750', 'https://openalex.org/C187736073', 'https://openalex.org/C2775924081', 'https://openalex.org/C47446073', 'https://openalex.org/C65244806', 'https://openalex.org/C97355855', 'https://openalex.org/C86803240', 'https://openalex.org/C127313418', 'https://openalex.org/C165801399', 'https://openalex.org/C76155785', 'https://openalex.org/C163258240', 'https://openalex.org/C111919701']"
https://openalex.org/V89732838,Parallel Algorithms and Applications,53805,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C11413529', 'https://openalex.org/C199360897', 'https://openalex.org/C173608175', 'https://openalex.org/C120373497', 'https://openalex.org/C111919701', 'https://openalex.org/C127413603', 'https://openalex.org/C125565743', 'https://openalex.org/C121332964', 'https://openalex.org/C114614502', 'https://openalex.org/C62520636', 'https://openalex.org/C126255220', 'https://openalex.org/C45374587', 'https://openalex.org/C134306372']"
https://openalex.org/V96696709,Journal of Location Based Services,53826,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C205649164']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C111919701', 'https://openalex.org/C154945302', 'https://openalex.org/C136764020', 'https://openalex.org/C76155785', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C107457646', 'https://openalex.org/C31258907', 'https://openalex.org/C205649164', 'https://openalex.org/C31972630', 'https://openalex.org/C62520636']"
https://openalex.org/V100649693,Computer Assisted Language Learning,53944,['https://openalex.org/C41008148'],"['https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445']","['https://openalex.org/C41008148', 'https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C145420912', 'https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C41895202', 'https://openalex.org/C19417346', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C49774154', 'https://openalex.org/C111919701', 'https://openalex.org/C154945302', 'https://openalex.org/C136764020', 'https://openalex.org/C74672266']"
https://openalex.org/V104439334,Artificial Life and Robotics,53956,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750', 'https://openalex.org/C15744967', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C86803240', 'https://openalex.org/C119857082', 'https://openalex.org/C162324750', 'https://openalex.org/C90509273', 'https://openalex.org/C15744967', 'https://openalex.org/C62520636', 'https://openalex.org/C187736073', 'https://openalex.org/C31972630', 'https://openalex.org/C138885662', 'https://openalex.org/C65244806', 'https://openalex.org/C2775924081']"
https://openalex.org/V119528808,Information Technology for Development,54013,['https://openalex.org/C41008148'],"['https://openalex.org/C17744445', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C144024400', 'https://openalex.org/C86803240']","['https://openalex.org/C41008148', 'https://openalex.org/C17744445', 'https://openalex.org/C144133560', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C136764020', 'https://openalex.org/C111919701', 'https://openalex.org/C67363961', 'https://openalex.org/C127413603', 'https://openalex.org/C50522688', 'https://openalex.org/C121017731', 'https://openalex.org/C56739046', 'https://openalex.org/C144024400', 'https://openalex.org/C39549134', 'https://openalex.org/C86803240']"
https://openalex.org/V126824455,IEEE Transactions on Consumer Electronics,54034,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C76155785', 'https://openalex.org/C33923547', 'https://openalex.org/C119599485', 'https://openalex.org/C111919701', 'https://openalex.org/C121332964', 'https://openalex.org/C154945302', 'https://openalex.org/C9390403', 'https://openalex.org/C31972630', 'https://openalex.org/C24326235', 'https://openalex.org/C31258907', 'https://openalex.org/C105795698', 'https://openalex.org/C11413529', 'https://openalex.org/C125565743', 'https://openalex.org/C113841659', 'https://openalex.org/C199360897', 'https://openalex.org/C120665830']"
https://openalex.org/V127771590,Intech,54038,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750']"
https://openalex.org/V129960573,International Journal of e-Collaboration,54148,['https://openalex.org/C41008148'],"['https://openalex.org/C17744445', 'https://openalex.org/C15744967', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400']","['https://openalex.org/C41008148', 'https://openalex.org/C56739046', 'https://openalex.org/C17744445', 'https://openalex.org/C15744967', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C111919701', 'https://openalex.org/C33923547', 'https://openalex.org/C136764020', 'https://openalex.org/C187736073', 'https://openalex.org/C144024400', 'https://openalex.org/C154945302']"
https://openalex.org/V152111507,Mobile Information Systems,54208,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C111919701', 'https://openalex.org/C127413603', 'https://openalex.org/C31258907', 'https://openalex.org/C76155785', 'https://openalex.org/C33923547', 'https://openalex.org/C154945302', 'https://openalex.org/C121332964', 'https://openalex.org/C136764020', 'https://openalex.org/C555944384', 'https://openalex.org/C199539241', 'https://openalex.org/C17744445', 'https://openalex.org/C38652104', 'https://openalex.org/C162324750', 'https://openalex.org/C62520636']"
https://openalex.org/V159450355,China Communications,54231,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C111919701', 'https://openalex.org/C31258907', 'https://openalex.org/C76155785', 'https://openalex.org/C33923547', 'https://openalex.org/C119599485', 'https://openalex.org/C105795698', 'https://openalex.org/C555944384', 'https://openalex.org/C121332964', 'https://openalex.org/C62520636', 'https://openalex.org/C38652104', 'https://openalex.org/C11413529', 'https://openalex.org/C154945302', 'https://openalex.org/C156996364', 'https://openalex.org/C120314980', 'https://openalex.org/C199360897']"
https://openalex.org/V163901751,IEEE Circuits and Systems Magazine,54367,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C119599485', 'https://openalex.org/C121332964', 'https://openalex.org/C62520636', 'https://openalex.org/C33923547', 'https://openalex.org/C111919701', 'https://openalex.org/C24326235', 'https://openalex.org/C76155785', 'https://openalex.org/C134146338', 'https://openalex.org/C154945302']"
https://openalex.org/V178780388,International Journal on Artificial Intelligence Tools,54414,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C138885662', 'https://openalex.org/C127413603', 'https://openalex.org/C15744967']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C33923547', 'https://openalex.org/C119857082', 'https://openalex.org/C199360897', 'https://openalex.org/C138885662', 'https://openalex.org/C127413603', 'https://openalex.org/C111919701', 'https://openalex.org/C11413529', 'https://openalex.org/C15744967', 'https://openalex.org/C41895202', 'https://openalex.org/C178980831']"
https://openalex.org/V183337005,Adaptive Behavior,54432,['https://openalex.org/C41008148'],"['https://openalex.org/C15744967', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C121332964', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C15744967', 'https://openalex.org/C86803240', 'https://openalex.org/C188147891', 'https://openalex.org/C138885662', 'https://openalex.org/C169760540', 'https://openalex.org/C180747234', 'https://openalex.org/C107457646', 'https://openalex.org/C33923547', 'https://openalex.org/C119857082', 'https://openalex.org/C71924100', 'https://openalex.org/C111472728', 'https://openalex.org/C121332964', 'https://openalex.org/C90509273', 'https://openalex.org/C127413603', 'https://openalex.org/C118552586', 'https://openalex.org/C162324750']"
https://openalex.org/V189699570,Foundations and Trends in Human-computer Interaction,54460,['https://openalex.org/C41008148'],"['https://openalex.org/C15744967', 'https://openalex.org/C127413603', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C107457646', 'https://openalex.org/C15744967', 'https://openalex.org/C127413603', 'https://openalex.org/C138885662', 'https://openalex.org/C154945302']"
https://openalex.org/V192894947,Mobile Networks and Applications,54473,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C17744445']","['https://openalex.org/C41008148', 'https://openalex.org/C111919701', 'https://openalex.org/C127413603', 'https://openalex.org/C31258907', 'https://openalex.org/C76155785', 'https://openalex.org/C555944384', 'https://openalex.org/C33923547', 'https://openalex.org/C38652104', 'https://openalex.org/C120314980', 'https://openalex.org/C119599485', 'https://openalex.org/C121332964', 'https://openalex.org/C108037233', 'https://openalex.org/C154945302', 'https://openalex.org/C136764020', 'https://openalex.org/C62520636', 'https://openalex.org/C105795698', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241']"
https://openalex.org/V197106261,Foundations and Trends in Information Retrieval,54493,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C17744445']","['https://openalex.org/C41008148', 'https://openalex.org/C23123220', 'https://openalex.org/C154945302', 'https://openalex.org/C136764020', 'https://openalex.org/C119857082', 'https://openalex.org/C204321447', 'https://openalex.org/C97854310', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C111919701', 'https://openalex.org/C164120249', 'https://openalex.org/C124101348', 'https://openalex.org/C199539241', 'https://openalex.org/C77088390']"
